STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,3,SNOW WC,20110219 0000,20110219 0500,25.80, ,INCHES
DAN,D,3,SNOW WC,20110220 0000,20110220 0500,26.10, ,INCHES
DAN,D,3,SNOW WC,20110221 0000,20110221 0500,26.20, ,INCHES
DAN,D,3,SNOW WC,20110222 0000,20110222 0500,26.20, ,INCHES
DAN,D,3,SNOW WC,20110223 0000,20110223 0500,26.20, ,INCHES
DAN,D,3,SNOW WC,20110224 0000,20110224 0500,26.20, ,INCHES
DAN,D,3,SNOW WC,20110225 0000,20110225 0500,26.60, ,INCHES
DAN,D,3,SNOW WC,20110226 0000,20110226 0500,27.80, ,INCHES
DAN,D,3,SNOW WC,20110227 0000,20110227 0500,27.70, ,INCHES
DAN,D,3,SNOW WC,20110228 0000,20110228 0500,27.60, ,INCHES
DAN,D,3,SNOW WC,20110301 0000,20110301 0500,27.60, ,INCHES
DAN,D,3,SNOW WC,20110302 0000,20110302 0500,27.90, ,INCHES
DAN,D,3,SNOW WC,20110303 0000,20110303 0500,28.40, ,INCHES
DAN,D,3,SNOW WC,20110304 0000,20110304 0500,28.50, ,INCHES
DAN,D,3,SNOW WC,20110305 0000,20110305 0500,28.40, ,INCHES
DAN,D,3,SNOW WC,20110306 0000,20110306 0500,28.70, ,INCHES
DAN,D,3,SNOW WC,20110307 0000,20110307 0500,29.90, ,INCHES
DAN,D,3,SNOW WC,20110308 0000,20110308 0500,29.90, ,INCHES
DAN,D,3,SNOW WC,20110309 0000,20110309 0500,29.80, ,INCHES
DAN,D,3,SNOW WC,20110310 0000,20110310 0500,29.80, ,INCHES
DAN,D,3,SNOW WC,20110311 0000,20110311 0700,29.80, ,INCHES
DAN,D,3,SNOW WC,20110312 0000,20110312 0500,29.70, ,INCHES
DAN,D,3,SNOW WC,20110313 0000,20110313 0300,29.70, ,INCHES
DAN,D,3,SNOW WC,20110314 0000,20110314 0300,29.80, ,INCHES
DAN,D,3,SNOW WC,20110315 0000,20110315 0300,30.00, ,INCHES
DAN,D,3,SNOW WC,20110316 0000,20110316 0300,30.30, ,INCHES
DAN,D,3,SNOW WC,20110317 0000,20110317 0300,31.50, ,INCHES
DAN,D,3,SNOW WC,20110318 0000,20110318 0300,31.50, ,INCHES
DAN,D,3,SNOW WC,20110319 0000,20110319 0300,32.40, ,INCHES
DAN,D,3,SNOW WC,20110320 0000,20110320 0300,33.00, ,INCHES
DAN,D,3,SNOW WC,20110321 0000,20110321 0300,35.00, ,INCHES
DAN,D,3,SNOW WC,20110322 0000,20110322 0300,35.20, ,INCHES
DAN,D,3,SNOW WC,20110323 0000,20110323 0300,35.30, ,INCHES
DAN,D,3,SNOW WC,20110324 0000,20110324 0300,36.90, ,INCHES
DAN,D,3,SNOW WC,20110325 0000,20110325 0300,38.30, ,INCHES
DAN,D,3,SNOW WC,20110326 0000,20110326 0300,38.60, ,INCHES
DAN,D,3,SNOW WC,20110327 0000,20110327 0300,39.10, ,INCHES
DAN,D,3,SNOW WC,20110328 0000,20110328 0300,39.20, ,INCHES
DAN,D,3,SNOW WC,20110329 0000,20110329 0300,39.30, ,INCHES
DAN,D,3,SNOW WC,20110330 0000,20110330 0300,39.20, ,INCHES
DAN,D,3,SNOW WC,20110331 0000,20110331 0300,39.20, ,INCHES
DAN,D,3,SNOW WC,20110401 0000,20110401 0300,39.00, ,INCHES
DAN,D,3,SNOW WC,20110402 0000,20110402 0300,38.80, ,INCHES
DAN,D,3,SNOW WC,20110403 0000,20110403 0300,39.00, ,INCHES
DAN,D,3,SNOW WC,20110404 0000,20110404 0300,39.00, ,INCHES
DAN,D,3,SNOW WC,20110405 0000,20110405 0300,38.80, ,INCHES
DAN,D,3,SNOW WC,20110406 0000,20110406 0300,38.50, ,INCHES
DAN,D,3,SNOW WC,20110407 0000,20110407 0300,38.80, ,INCHES
DAN,D,3,SNOW WC,20110408 0000,20110408 0300,39.50, ,INCHES
DAN,D,3,SNOW WC,20110409 0000,20110409 0300,39.70, ,INCHES
DAN,D,3,SNOW WC,20110410 0000,20110410 0300,39.60, ,INCHES
DAN,D,3,SNOW WC,20110411 0000,20110411 0300,39.60, ,INCHES
DAN,D,3,SNOW WC,20110412 0000,20110412 0300,39.80, ,INCHES
DAN,D,3,SNOW WC,20110413 0000,20110413 0300,40.00, ,INCHES
DAN,D,3,SNOW WC,20110414 0000,20110414 0300,39.90, ,INCHES
DAN,D,3,SNOW WC,20110415 0000,20110415 0300,40.00, ,INCHES
DAN,D,3,SNOW WC,20110416 0000,20110416 0300,39.80, ,INCHES
DAN,D,3,SNOW WC,20110417 0000,20110417 0300,39.60, ,INCHES
DAN,D,3,SNOW WC,20110418 0000,20110418 0300,39.30, ,INCHES
DAN,D,3,SNOW WC,20110419 0000,20110419 0300,39.50, ,INCHES
DAN,D,3,SNOW WC,20110420 0000,20110420 0300,39.30, ,INCHES
DAN,D,3,SNOW WC,20110421 0000,20110421 0300,39.60, ,INCHES
DAN,D,3,SNOW WC,20110422 0000,20110422 0300,39.90, ,INCHES
DAN,D,3,SNOW WC,20110423 0000,20110423 0300,39.90, ,INCHES
DAN,D,3,SNOW WC,20110424 0000,20110424 0300,40.10, ,INCHES
DAN,D,3,SNOW WC,20110425 0000,20110425 0300,40.10, ,INCHES
DAN,D,3,SNOW WC,20110426 0000,20110426 0300,40.60, ,INCHES
DAN,D,3,SNOW WC,20110427 0000,20110427 0300,40.30, ,INCHES
DAN,D,3,SNOW WC,20110428 0000,20110428 0300,40.00, ,INCHES
DAN,D,3,SNOW WC,20110429 0000,20110429 0300,40.00, ,INCHES
DAN,D,3,SNOW WC,20110430 0000,20110430 0300,39.80, ,INCHES
DAN,D,3,SNOW WC,20110501 0000,20110501 0300,39.50, ,INCHES
DAN,D,3,SNOW WC,20110502 0000,20110502 0300,38.80, ,INCHES
DAN,D,3,SNOW WC,20110503 0000,20110503 0300,38.30, ,INCHES
DAN,D,3,SNOW WC,20110504 0000,20110504 0300,37.60, ,INCHES
DAN,D,3,SNOW WC,20110505 0000,20110505 0000,36.20, ,INCHES
DAN,D,3,SNOW WC,20110506 0000,20110506 0300,34.40, ,INCHES
DAN,D,3,SNOW WC,20110507 0000,20110507 0300,33.20, ,INCHES
DAN,D,3,SNOW WC,20110508 0000,20110508 0300,33.00, ,INCHES
DAN,D,3,SNOW WC,20110509 0000,20110509 0300,33.80, ,INCHES
DAN,D,3,SNOW WC,20110510 0000,20110510 0300,34.20, ,INCHES
DAN,D,3,SNOW WC,20110511 0000,20110511 0300,34.50, ,INCHES
DAN,D,3,SNOW WC,20110512 0000,20110512 0300,32.90, ,INCHES
DAN,D,3,SNOW WC,20110513 0000,20110513 0300,30.40, ,INCHES
DAN,D,3,SNOW WC,20110514 0000,20110514 0300,31.50, ,INCHES
DAN,D,3,SNOW WC,20110515 0000,20110515 0300,31.20, ,INCHES
DAN,D,3,SNOW WC,20110516 0000,20110516 0300,32.30, ,INCHES
DAN,D,3,SNOW WC,20110517 0000,20110517 0300,32.90, ,INCHES
DAN,D,3,SNOW WC,20110518 0000,20110518 0300,33.80, ,INCHES
DAN,D,3,SNOW WC,20110519 0000,20110519 0300,34.00, ,INCHES
DAN,D,3,SNOW WC,20110520 0000,20110520 0300,34.20, ,INCHES
DAN,D,3,SNOW WC,20110521 0000,20110521 0300,32.50, ,INCHES
DAN,D,3,SNOW WC,20110522 0000,20110522 0300,31.10, ,INCHES
DAN,D,3,SNOW WC,20110523 0000,20110523 0300,29.10, ,INCHES
DAN,D,3,SNOW WC,20110524 0000,20110524 0300,29.60, ,INCHES
DAN,D,3,SNOW WC,20110525 0000,20110525 0300,28.10, ,INCHES
DAN,D,3,SNOW WC,20110526 0000,20110526 0300,28.70, ,INCHES
DAN,D,3,SNOW WC,20110527 0000,20110527 0300,27.20, ,INCHES
DAN,D,3,SNOW WC,20110528 0000,20110528 0300,28.40, ,INCHES
DAN,D,3,SNOW WC,20110529 0000,20110529 0300,29.50, ,INCHES
DAN,D,3,SNOW WC,20110530 0000,20110530 0300,30.00, ,INCHES
DAN,D,3,SNOW WC,20110531 0000,20110531 0300,30.20, ,INCHES
DAN,D,3,SNOW WC,20110601 0000,20110601 0300,29.30, ,INCHES
DAN,D,3,SNOW WC,20110602 0000,20110602 0300,27.70, ,INCHES
DAN,D,3,SNOW WC,20110603 0000,20110603 0300,28.80, ,INCHES
DAN,D,3,SNOW WC,20110604 0000,20110604 0300,28.00, ,INCHES
DAN,D,3,SNOW WC,20110605 0000,20110605 0300,26.50, ,INCHES
DAN,D,3,SNOW WC,20110606 0000,20110606 0300,25.20, ,INCHES
DAN,D,3,SNOW WC,20110607 0000,20110607 0300,26.70, ,INCHES
DAN,D,3,SNOW WC,20110608 0000,20110608 0300,26.90, ,INCHES
DAN,D,3,SNOW WC,20110609 0000,20110609 0300,24.00, ,INCHES
DAN,D,3,SNOW WC,20110610 0000,20110610 0300,22.70, ,INCHES
DAN,D,3,SNOW WC,20110611 0000,20110611 0300,21.90, ,INCHES
DAN,D,3,SNOW WC,20110612 0000,20110612 0300,21.40, ,INCHES
DAN,D,3,SNOW WC,20110613 0000,20110613 0300,21.80, ,INCHES
DAN,D,3,SNOW WC,20110614 0000,20110614 0300,22.10, ,INCHES
DAN,D,3,SNOW WC,20110615 0000,20110615 0300,21.90, ,INCHES
DAN,D,3,SNOW WC,20110616 0000,20110616 0300,21.00, ,INCHES
DAN,D,3,SNOW WC,20110617 0000,20110617 0300,19.90, ,INCHES
DAN,D,3,SNOW WC,20110618 0000,20110618 0300,18.70, ,INCHES
DAN,D,3,SNOW WC,20110619 0000,20110619 0300,17.30, ,INCHES
DAN,D,3,SNOW WC,20110620 0000,20110620 0300,15.80, ,INCHES
DAN,D,3,SNOW WC,20110621 0000,20110621 0300,14.20, ,INCHES
DAN,D,3,SNOW WC,20110622 0000,20110622 0300,12.30, ,INCHES
DAN,D,3,SNOW WC,20110623 0000,20110623 0700,10.50, ,INCHES
DAN,D,3,SNOW WC,20110624 0000,20110624 0300,8.20, ,INCHES
DAN,D,3,SNOW WC,20110625 0000,20110625 0300,6.80, ,INCHES
DAN,D,3,SNOW WC,20110626 0000,20110626 0300,5.00, ,INCHES
DAN,D,3,SNOW WC,20110627 0000,20110627 0300,3.30, ,INCHES
DAN,D,3,SNOW WC,20110628 0000,20110628 0300,1.80, ,INCHES
DAN,D,3,SNOW WC,20110629 0000,20110629 0300,1.10, ,INCHES
DAN,D,3,SNOW WC,20110630 0000,20110630 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110701 0000,20110701 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110702 0000,20110702 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110703 0000,20110703 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110704 0000,20110704 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20110705 0000,20110705 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110706 0000,20110706 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110707 0000,20110707 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20110708 0000,20110708 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20110709 0000,20110709 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20110710 0000,20110710 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20110711 0000,20110711 0300,0.70, ,INCHES
DAN,D,3,SNOW WC,20110712 0000,20110712 0300,0.70, ,INCHES
DAN,D,3,SNOW WC,20110713 0000,20110713 0300,0.70, ,INCHES
DAN,D,3,SNOW WC,20110714 0000,20110714 0300,0.60, ,INCHES
DAN,D,3,SNOW WC,20110715 0000,20110715 0300,0.60, ,INCHES
DAN,D,3,SNOW WC,20110716 0000,20110716 0300,0.60, ,INCHES
DAN,D,3,SNOW WC,20110717 0000,20110717 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110718 0000,20110718 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110719 0000,20110719 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110720 0000,20110720 0300,0.60, ,INCHES
DAN,D,3,SNOW WC,20110721 0000,20110721 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110722 0000,20110722 0300,0.60, ,INCHES
DAN,D,3,SNOW WC,20110723 0000,20110723 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110724 0000,20110724 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110725 0000,20110725 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110726 0000,20110726 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110727 0000,20110727 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110728 0000,20110728 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110729 0000,20110729 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110730 0000,20110730 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110731 0000,20110731 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110801 0000,20110801 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110802 0000,20110802 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110803 0000,20110803 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110804 0000,20110804 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110805 0000,20110805 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110806 0000,20110806 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110807 0000,20110807 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110808 0000,20110808 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110809 0000,20110809 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110810 0000,20110810 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110811 0000,20110811 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110812 0000,20110812 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110813 0000,20110813 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110814 0000,20110814 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110815 0000,20110815 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110816 0000,20110816 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110817 0000,20110817 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110818 0000,20110818 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110819 0000,20110819 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110820 0000,20110820 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110821 0000,20110821 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110822 0000,20110822 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110823 0000,20110823 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110824 0000,20110824 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110825 0000,20110825 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110826 0000,20110826 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110827 0000,20110827 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110828 0000,20110828 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110829 0000,20110829 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110830 0000,20110830 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110831 0000,20110831 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110901 0000,20110901 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110902 0000,20110902 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110903 0000,20110903 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110904 0000,20110904 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110905 0000,20110905 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110906 0000,20110906 0300,0.10, ,INCHES
DAN,D,3,SNOW WC,20110907 0000,20110907 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110908 0000,20110908 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110909 0000,20110909 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110910 0000,20110910 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110911 0000,20110911 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110912 0000,20110912 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110913 0000,20110913 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110914 0000,20110914 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110915 0000,20110915 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110916 0000,20110916 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110917 0000,20110917 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110918 0000,20110918 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110919 0000,20110919 0300,0.50, ,INCHES
DAN,D,3,SNOW WC,20110920 0000,20110920 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110921 0000,20110921 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110922 0000,20110922 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110923 0000,20110923 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110924 0000,20110924 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110925 0000,20110925 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20110926 0000,20110926 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110927 0000,20110927 0300,0.40, ,INCHES
DAN,D,3,SNOW WC,20110928 0000,20110928 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110929 0000,20110929 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20110930 0000,20110930 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20111001 0000,20111001 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20111002 0000,20111002 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20111003 0000,20111003 0300,0.20, ,INCHES
DAN,D,3,SNOW WC,20111004 0000,20111004 0300,0.30, ,INCHES
DAN,D,3,SNOW WC,20111005 0000,20111005 0300,0.60, ,INCHES
DAN,D,3,SNOW WC,20111006 0000,20111006 0300,2.40, ,INCHES
DAN,D,3,SNOW WC,20111007 0000,20111007 0300,2.50, ,INCHES
DAN,D,3,SNOW WC,20111008 0000,20111008 0300,2.40, ,INCHES
DAN,D,3,SNOW WC,20111009 0000,20111009 0300,2.30, ,INCHES
DAN,D,3,SNOW WC,20111010 0000,20111010 0300,2.20, ,INCHES
DAN,D,3,SNOW WC,20111011 0000,20111011 0300,2.20, ,INCHES
DAN,D,3,SNOW WC,20111012 0000,20111012 0300,1.90, ,INCHES
DAN,D,3,SNOW WC,20111013 0000,20111013 0300,1.60, ,INCHES
DAN,D,3,SNOW WC,20111014 0000,20111014 0300,1.40, ,INCHES
DAN,D,3,SNOW WC,20111015 0000,20111015 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111016 0000,20111016 0300,0.70, ,INCHES
DAN,D,3,SNOW WC,20111017 0000,20111017 0300,0.70, ,INCHES
DAN,D,3,SNOW WC,20111018 0000,20111018 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111019 0000,20111019 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111020 0000,20111020 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111021 0000,20111021 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111022 0000,20111022 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111023 0000,20111023 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111024 0000,20111024 0300,0.80, ,INCHES
DAN,D,3,SNOW WC,20111025 0000,20111025 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20111026 0000,20111026 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20111027 0000,20111027 0300,1.30, ,INCHES
DAN,D,3,SNOW WC,20111028 0000,20111028 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20111029 0000,20111029 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20111030 0000,20111030 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20111031 0000,20111031 0300,1.00, ,INCHES
DAN,D,3,SNOW WC,20111101 0000,20111101 0700,1.20, ,INCHES
DAN,D,3,SNOW WC,20111102 0000,20111102 0300,1.10, ,INCHES
DAN,D,3,SNOW WC,20111103 0000,20111103 0300,0.90, ,INCHES
DAN,D,3,SNOW WC,20111104 0000,20111104 0300,1.40, ,INCHES
DAN,D,3,SNOW WC,20111105 0000,20111105 0300,1.40, ,INCHES
DAN,D,3,SNOW WC,20111106 0000,20111106 0500,1.70, ,INCHES
DAN,D,3,SNOW WC,20111107 0000,20111107 0500,1.70, ,INCHES
DAN,D,3,SNOW WC,20111108 0000,20111108 0500,1.70, ,INCHES
DAN,D,3,SNOW WC,20111109 0000,20111109 0500,1.80, ,INCHES
DAN,D,3,SNOW WC,20111110 0000,20111110 0500,1.80, ,INCHES
DAN,D,3,SNOW WC,20111111 0000,20111111 0500,1.90, ,INCHES
DAN,D,3,SNOW WC,20111112 0000,20111112 0500,1.90, ,INCHES
DAN,D,3,SNOW WC,20111113 0000,20111113 0500,1.80, ,INCHES
DAN,D,3,SNOW WC,20111114 0000,20111114 0500,1.80, ,INCHES
DAN,D,3,SNOW WC,20111115 0000,20111115 0500,1.90, ,INCHES
DAN,D,3,SNOW WC,20111116 0000,20111116 0500,2.00, ,INCHES
DAN,D,3,SNOW WC,20111117 0000,20111117 0500,2.30, ,INCHES
DAN,D,3,SNOW WC,20111118 0000,20111118 0500,2.30, ,INCHES
DAN,D,3,SNOW WC,20111119 0000,20111119 0500,2.30, ,INCHES
DAN,D,3,SNOW WC,20111120 0000,20111120 0500,2.60, ,INCHES
DAN,D,3,SNOW WC,20111121 0000,20111121 0500,2.70, ,INCHES
DAN,D,3,SNOW WC,20111122 0000,20111122 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111123 0000,20111123 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111124 0000,20111124 0500,2.70, ,INCHES
DAN,D,3,SNOW WC,20111125 0000,20111125 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111126 0000,20111126 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111127 0000,20111127 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111128 0000,20111128 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111129 0000,20111129 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111130 0000,20111130 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111201 0000,20111201 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20111202 0000,20111202 0500,3.20, ,INCHES
DAN,D,3,SNOW WC,20111203 0000,20111203 0500,3.20, ,INCHES
DAN,D,3,SNOW WC,20111204 0000,20111204 0500,3.20, ,INCHES
DAN,D,3,SNOW WC,20111205 0000,20111205 0000,---, ,INCHES
DAN,D,3,SNOW WC,20111206 0000,20111206 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20111207 0000,20111207 0500,3.20, ,INCHES
DAN,D,3,SNOW WC,20111208 0000,20111208 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20111209 0000,20111209 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20111210 0000,20111210 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20111211 0000,20111211 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20111212 0000,20111212 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20111213 0000,20111213 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20111214 0000,20111214 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20111215 0000,20111215 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20111216 0000,20111216 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20111217 0000,20111217 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20111218 0000,20111218 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20111219 0000,20111219 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20111220 0000,20111220 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20111221 0000,20111221 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20111222 0000,20111222 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111223 0000,20111223 0500,2.70, ,INCHES
DAN,D,3,SNOW WC,20111224 0000,20111224 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111225 0000,20111225 0500,2.80, ,INCHES
DAN,D,3,SNOW WC,20111226 0000,20111226 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20111227 0000,20111227 0500,2.70, ,INCHES
DAN,D,3,SNOW WC,20111228 0000,20111228 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20111229 0000,20111229 0500,3.60, ,INCHES
DAN,D,3,SNOW WC,20111230 0000,20111230 0500,3.90, ,INCHES
DAN,D,3,SNOW WC,20111231 0000,20111231 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20120101 0000,20120101 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20120102 0000,20120102 0500,3.10, ,INCHES
DAN,D,3,SNOW WC,20120103 0000,20120103 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20120104 0000,20120104 0500,2.90, ,INCHES
DAN,D,3,SNOW WC,20120105 0000,20120105 0500,4.80, ,INCHES
DAN,D,3,SNOW WC,20120106 0000,20120106 0500,4.40, ,INCHES
DAN,D,3,SNOW WC,20120107 0000,20120107 0500,3.80, ,INCHES
DAN,D,3,SNOW WC,20120108 0000,20120108 0500,3.00, ,INCHES
DAN,D,3,SNOW WC,20120109 0000,20120109 0500,4.40, ,INCHES
DAN,D,3,SNOW WC,20120110 0000,20120110 0500,4.00, ,INCHES
DAN,D,3,SNOW WC,20120111 0000,20120111 0500,4.00, ,INCHES
DAN,D,3,SNOW WC,20120112 0000,20120112 0500,3.90, ,INCHES
DAN,D,3,SNOW WC,20120113 0000,20120113 0500,3.40, ,INCHES
DAN,D,3,SNOW WC,20120114 0000,20120114 0500,3.80, ,INCHES
DAN,D,3,SNOW WC,20120115 0000,20120115 0500,3.60, ,INCHES
DAN,D,3,SNOW WC,20120116 0000,20120116 0700,4.00, ,INCHES
DAN,D,3,SNOW WC,20120117 0000,20120117 0500,2.50, ,INCHES
DAN,D,3,SNOW WC,20120118 0000,20120118 0500,4.60, ,INCHES
DAN,D,3,SNOW WC,20120119 0000,20120119 0500,3.80, ,INCHES
DAN,D,3,SNOW WC,20120120 0000,20120120 0500,5.10, ,INCHES
DAN,D,3,SNOW WC,20120121 0000,20120121 0500,8.30, ,INCHES
DAN,D,3,SNOW WC,20120122 0000,20120122 0500,8.70, ,INCHES
DAN,D,3,SNOW WC,20120123 0000,20120123 0500,10.50, ,INCHES
DAN,D,3,SNOW WC,20120124 0000,20120124 0500,10.60, ,INCHES
DAN,D,3,SNOW WC,20120125 0000,20120125 0500,10.30, ,INCHES
DAN,D,3,SNOW WC,20120126 0000,20120126 0500,10.50, ,INCHES
DAN,D,3,SNOW WC,20120127 0000,20120127 0500,10.50, ,INCHES
DAN,D,3,SNOW WC,20120128 0000,20120128 0500,10.40, ,INCHES
DAN,D,3,SNOW WC,20120129 0000,20120129 0500,10.40, ,INCHES
DAN,D,3,SNOW WC,20120130 0000,20120130 0500,10.60, ,INCHES
DAN,D,3,SNOW WC,20120131 0000,20120131 0500,10.60, ,INCHES
DAN,D,3,SNOW WC,20120201 0000,20120201 0500,10.60, ,INCHES
