STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,30,TEMP AV,20000604 0000,20000604 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000605 0000,20000605 0000,45, ,DEG F
DAN,D,30,TEMP AV,20000606 0000,20000606 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000607 0000,20000607 0000,44, ,DEG F
DAN,D,30,TEMP AV,20000608 0000,20000608 0000,30, ,DEG F
DAN,D,30,TEMP AV,20000609 0000,20000609 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000610 0000,20000610 0000,40, ,DEG F
DAN,D,30,TEMP AV,20000611 0000,20000611 0000,46, ,DEG F
DAN,D,30,TEMP AV,20000612 0000,20000612 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000613 0000,20000613 0000,57, ,DEG F
DAN,D,30,TEMP AV,20000614 0000,20000614 0000,58, ,DEG F
DAN,D,30,TEMP AV,20000615 0000,20000615 0000,58, ,DEG F
DAN,D,30,TEMP AV,20000616 0000,20000616 0000,54, ,DEG F
DAN,D,30,TEMP AV,20000617 0000,20000617 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000618 0000,20000618 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000619 0000,20000619 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000620 0000,20000620 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000621 0000,20000621 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000622 0000,20000622 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000623 0000,20000623 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000624 0000,20000624 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000625 0000,20000625 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000626 0000,20000626 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000627 0000,20000627 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000628 0000,20000628 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000629 0000,20000629 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000630 0000,20000630 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000701 0000,20000701 0000,47, ,DEG F
DAN,D,30,TEMP AV,20000702 0000,20000702 0000,45, ,DEG F
DAN,D,30,TEMP AV,20000703 0000,20000703 0000,40, ,DEG F
DAN,D,30,TEMP AV,20000704 0000,20000704 0000,41, ,DEG F
DAN,D,30,TEMP AV,20000705 0000,20000705 0000,39, ,DEG F
DAN,D,30,TEMP AV,20000706 0000,20000706 0000,42, ,DEG F
DAN,D,30,TEMP AV,20000707 0000,20000707 0000,44, ,DEG F
DAN,D,30,TEMP AV,20000708 0000,20000708 0000,44, ,DEG F
DAN,D,30,TEMP AV,20000709 0000,20000709 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000710 0000,20000710 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000711 0000,20000711 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000712 0000,20000712 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000713 0000,20000713 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000714 0000,20000714 0000,53, ,DEG F
DAN,D,30,TEMP AV,20000715 0000,20000715 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000716 0000,20000716 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000717 0000,20000717 0000,47, ,DEG F
DAN,D,30,TEMP AV,20000718 0000,20000718 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000719 0000,20000719 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000720 0000,20000720 0000,54, ,DEG F
DAN,D,30,TEMP AV,20000721 0000,20000721 0000,56, ,DEG F
DAN,D,30,TEMP AV,20000722 0000,20000722 0000,54, ,DEG F
DAN,D,30,TEMP AV,20000723 0000,20000723 0000,55, ,DEG F
DAN,D,30,TEMP AV,20000724 0000,20000724 0000,56, ,DEG F
DAN,D,30,TEMP AV,20000725 0000,20000725 0000,55, ,DEG F
DAN,D,30,TEMP AV,20000726 0000,20000726 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000727 0000,20000727 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000728 0000,20000728 0000,54, ,DEG F
DAN,D,30,TEMP AV,20000729 0000,20000729 0000,56, ,DEG F
DAN,D,30,TEMP AV,20000730 0000,20000730 0000,61, ,DEG F
DAN,D,30,TEMP AV,20000731 0000,20000731 0000,58, ,DEG F
DAN,D,30,TEMP AV,20000801 0000,20000801 0000,58, ,DEG F
DAN,D,30,TEMP AV,20000802 0000,20000802 0000,54, ,DEG F
DAN,D,30,TEMP AV,20000803 0000,20000803 0000,---, ,DEG F
DAN,D,30,TEMP AV,20000804 0000,20000804 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000805 0000,20000805 0000,53, ,DEG F
DAN,D,30,TEMP AV,20000806 0000,20000806 0000,54, ,DEG F
DAN,D,30,TEMP AV,20000807 0000,20000807 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000808 0000,20000808 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000809 0000,20000809 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000810 0000,20000810 0000,48, ,DEG F
DAN,D,30,TEMP AV,20000811 0000,20000811 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000812 0000,20000812 0000,51, ,DEG F
DAN,D,30,TEMP AV,20000813 0000,20000813 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000814 0000,20000814 0000,53, ,DEG F
DAN,D,30,TEMP AV,20000815 0000,20000815 0000,55, ,DEG F
DAN,D,30,TEMP AV,20000816 0000,20000816 0000,55, ,DEG F
DAN,D,30,TEMP AV,20000817 0000,20000817 0000,52, ,DEG F
DAN,D,30,TEMP AV,20000818 0000,20000818 0000,47, ,DEG F
DAN,D,30,TEMP AV,20000819 0000,20000819 0000,45, ,DEG F
DAN,D,30,TEMP AV,20000820 0000,20000820 0000,47, ,DEG F
DAN,D,30,TEMP AV,20000821 0000,20000821 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000822 0000,20000822 0000,50, ,DEG F
DAN,D,30,TEMP AV,20000823 0000,20000823 0000,49, ,DEG F
DAN,D,30,TEMP AV,20000824 0000,20000824 0000,49, ,DEG F
